"311940 - Seasoning and dressing manufacturing","Carbon monoxide, Air, unspecified",0.00044094
"311990 - All other food manufacturing","Carbon monoxide, Air, unspecified",0.000484606
"312110 - Soft drink and ice manufacturing","Carbon monoxide, Air, unspecified",0.000348117
"312120 - Breweries","Carbon monoxide, Air, unspecified",0.000263231
"312130 - Wineries","Carbon monoxide, Air, unspecified",0.000506336
"312140 - Distilleries","Carbon monoxide, Air, unspecified",0.000706538
"3122A0 - Tobacco product manufacturing","Carbon monoxide, Air, unspecified",7.41833999999999e-05
"313100 - Fiber, yarn, and thread mills","Carbon monoxide, Air, unspecified",0.000269985
"313210 - Broadwoven fabric mills","Carbon monoxide, Air, unspecified",0.000117766
"313220 - Narrow fabric mills and schiffli machine embroidery","Carbon monoxide, Air, unspecified",0.000372292
"313230 - Nonwoven fabric mills","Carbon monoxide, Air, unspecified",9.57869e-05
"313240 - Knit fabric mills","Carbon monoxide, Air, unspecified",0.000133818
"313310 - Textile and fabric finishing mills","Carbon monoxide, Air, unspecified",0.000340604
"313320 - Fabric coating mills","Carbon monoxide, Air, unspecified",0.000654465
"314110 - Carpet and rug mills","Carbon monoxide, Air, unspecified",0.000318055
"314120 - Curtain and linen mills","Carbon monoxide, Air, unspecified",0.000338185
"314910 - Textile bag and canvas mills","Carbon monoxide, Air, unspecified",0.000367791
"314990 - All other textile product mills","Carbon monoxide, Air, unspecified",7.50421e-05
"315100 - Apparel knitting mills","Carbon monoxide, Air, unspecified",0.000215378
"315210 - Cut and sew apparel contractors","Carbon monoxide, Air, unspecified",8.81411e-06
"315220 - Mens and boys cut and sew apparel manufacturing","Carbon monoxide, Air, unspecified",3.51078e-06
"315230 - Womens and girls cut and sew apparel manufacturing","Carbon monoxide, Air, unspecified",4.49853e-06
"315290 - Other cut and sew apparel manufacturing","Carbon monoxide, Air, unspecified",7.61426e-09
"315900 - Apparel accessories and other apparel manufacturing","Carbon monoxide, Air, unspecified",1.73416e-06
"316100 - Leather and hide tanning and finishing","Carbon monoxide, Air, unspecified",2.25248e-05
"316200 - Footwear manufacturing","Carbon monoxide, Air, unspecified",6.59584e-06
"316900 - Other leather and allied product manufacturing","Carbon monoxide, Air, unspecified",2.39346e-08
"321100 - Sawmills and wood preservation","Carbon monoxide, Air, unspecified",0.000929548999999999
"321219 - Reconstituted wood product manufacturing","Carbon monoxide, Air, unspecified",0.00311913
"32121A - Veneer and plywood manufacturing","Carbon monoxide, Air, unspecified",0.00375111
"32121B - Engineered wood member and truss manufacturing","Carbon monoxide, Air, unspecified",0.000670235999999999
"321910 - Wood windows and doors and millwork","Carbon monoxide, Air, unspecified",0.00074279
"321920 - Wood container and pallet manufacturing","Carbon monoxide, Air, unspecified",0.000207613
"321991 - Manufactured home (mobile home) manufacturing","Carbon monoxide, Air, unspecified",0.000329291
"321992 - Prefabricated wood building manufacturing","Carbon monoxide, Air, unspecified",0.000483006
"321999 - All other miscellaneous wood product manufacturing","Carbon monoxide, Air, unspecified",0.00302603
"322110 - Pulp mills","Carbon monoxide, Air, unspecified",0.0200861
"322120 - Paper mills","Carbon monoxide, Air, unspecified",0.00327628
"322130 - Paperboard mills","Carbon monoxide, Air, unspecified",0.00427353999999999
"322210 - Paperboard container manufacturing","Carbon monoxide, Air, unspecified",0.000191276
"32222A - Coated and laminated paper, packaging paper and plastics film manufacturing","Carbon monoxide, Air, unspecified",0.00032834
"32222B - All other paper bag and coated and treated paper manufacturing","Carbon monoxide, Air, unspecified",0.00151406
"322230 - Stationery product manufacturing","Carbon monoxide, Air, unspecified",0.00212156
"322291 - Sanitary paper product manufacturing","Carbon monoxide, Air, unspecified",0.00042018
"322299 - All other converted paper product manufacturing","Carbon monoxide, Air, unspecified",0.000416557
"323110 - Printing","Carbon monoxide, Air, unspecified",0.000119491
"323120 - Support activities for printing","Carbon monoxide, Air, unspecified",0.000366496
"324110 - Petroleum refineries","Carbon monoxide, Air, unspecified",0.000697743
"324121 - Asphalt paving mixture and block manufacturing","Carbon monoxide, Air, unspecified",0.00147064
"324122 - Asphalt shingle and coating materials manufacturing","Carbon monoxide, Air, unspecified",0.000358845
"324191 - Petroleum lubricating oil and grease manufacturing","Carbon monoxide, Air, unspecified",0.000497958
"324199 - All other petroleum and coal products manufacturing","Carbon monoxide, Air, unspecified",0.040528
"325110 - Petrochemical manufacturing","Carbon monoxide, Air, unspecified",0.0014538
"325120 - Industrial gas manufacturing","Carbon monoxide, Air, unspecified",0.000629551
"325130 - Synthetic dye and pigment manufacturing","Carbon monoxide, Air, unspecified",0.0161671
"325181 - Alkalies and chlorine manufacturing","Carbon monoxide, Air, unspecified",0.000661238
"325182 - Carbon black manufacturing","Carbon monoxide, Air, unspecified",0.158868
"325188 - All other basic inorganic chemical manufacturing","Carbon monoxide, Air, unspecified",0.00110648
"325190 - Other basic organic chemical manufacturing","Carbon monoxide, Air, unspecified",0.00139031
"325211 - Plastics material and resin manufacturing","Carbon monoxide, Air, unspecified",0.00170827
"325212 - Synthetic rubber manufacturing","Carbon monoxide, Air, unspecified",0.00031836
"325220 - Artificial and synthetic fibers and filaments manufacturing","Carbon monoxide, Air, unspecified",0.00115041
"325310 - Fertilizer manufacturing","Carbon monoxide, Air, unspecified",0.00183474
"325320 - Pesticide and other agricultural chemical manufacturing","Carbon monoxide, Air, unspecified",0.000422171
"325411 - Medicinal and botanical manufacturing","Carbon monoxide, Air, unspecified",0.000107603
"325412 - Pharmaceutical preparation manufacturing","Carbon monoxide, Air, unspecified",9.81348e-05
"325413 - In-vitro diagnostic substance manufacturing","Carbon monoxide, Air, unspecified",5.93672e-05
"325414 - Biological product (except diagnostic) manufacturing","Carbon monoxide, Air, unspecified",5.75715e-05
"325510 - Paint and coating manufacturing","Carbon monoxide, Air, unspecified",0.00155337
"325520 - Adhesive manufacturing","Carbon monoxide, Air, unspecified",0.000781707
"325610 - Soap and cleaning compound manufacturing","Carbon monoxide, Air, unspecified",0.000427479
"325620 - Toilet preparation manufacturing","Carbon monoxide, Air, unspecified",0.000739650999999999
"325910 - Printing ink manufacturing","Carbon monoxide, Air, unspecified",0.00078658
"3259A0 - All other chemical product and preparation manufacturing","Carbon monoxide, Air, unspecified",0.000535892
"326110 - Plastics packaging materials and unlaminated film and sheet manufacturing","Carbon monoxide, Air, unspecified",0.000273243
"326121 - Unlaminated plastics profile shape manufacturing","Carbon monoxide, Air, unspecified",0.000669808
"326122 - Plastics pipe and pipe fitting manufacturing","Carbon monoxide, Air, unspecified",0.000491415
"326130 - Laminated plastics plate, sheet (except packaging), and shape manufacturing","Carbon monoxide, Air, unspecified",0.00114599
"326140 - Polystyrene foam product manufacturing","Carbon monoxide, Air, unspecified",0.000362954
"326150 - Urethane and other foam product (except polystyrene) manufacturing","Carbon monoxide, Air, unspecified",0.000248713
"326160 - Plastics bottle manufacturing","Carbon monoxide, Air, unspecified",0.0002105
"32619A - Other plastics product manufacturing","Carbon monoxide, Air, unspecified",0.000168895
"326210 - Tire manufacturing","Carbon monoxide, Air, unspecified",0.00017443
"326220 - Rubber and plastics hoses and belting manufacturing","Carbon monoxide, Air, unspecified",0.000213516
"326290 - Other rubber product manufacturing","Carbon monoxide, Air, unspecified",0.00031576
"32711A - Pottery, ceramics, and plumbing fixture manufacturing","Carbon monoxide, Air, unspecified",0.000928697
"32712A - Brick, tile, and other structural clay product manufacturing","Carbon monoxide, Air, unspecified",0.00354748
"32712B - Clay and nonclay refractory manufacturing","Carbon monoxide, Air, unspecified",0.00109595
"327211 - Flat glass manufacturing","Carbon monoxide, Air, unspecified",0.000937029
"327212 - Other pressed and blown glass and glassware manufacturing","Carbon monoxide, Air, unspecified",0.000630174
"327213 - Glass container manufacturing","Carbon monoxide, Air, unspecified",0.00082583
"327215 - Glass product manufacturing made of purchased glass","Carbon monoxide, Air, unspecified",0.000313786
"327310 - Cement manufacturing","Carbon monoxide, Air, unspecified",0.0188117
"327320 - Ready-mix concrete manufacturing","Carbon monoxide, Air, unspecified",0.000149557
"327330 - Concrete pipe, brick, and block manufacturing","Carbon monoxide, Air, unspecified",0.000881198999999999
"327390 - Other concrete product manufacturing","Carbon monoxide, Air, unspecified",0.000331235
"3274A0 - Lime and gypsum product manufacturing","Carbon monoxide, Air, unspecified",0.00507255
"327910 - Abrasive product manufacturing","Carbon monoxide, Air, unspecified",0.000213272
"327991 - Cut stone and stone product manufacturing","Carbon monoxide, Air, unspecified",0.00039459
"327992 - Ground or treated mineral and earth manufacturing","Carbon monoxide, Air, unspecified",0.0011507
"327993 - Mineral wool manufacturing","Carbon monoxide, Air, unspecified",0.0109784
"327999 - Miscellaneous nonmetallic mineral products","Carbon monoxide, Air, unspecified",0.000332921
"331110 - Iron and steel mills and ferroalloy manufacturing","Carbon monoxide, Air, unspecified",0.0189225
"331200 - Steel product manufacturing from purchased steel","Carbon monoxide, Air, unspecified",0.000861355
"331314 - Secondary smelting and alloying of aluminum","Carbon monoxide, Air, unspecified",0.00054026
"33131A - Alumina refining and primary aluminum production","Carbon monoxide, Air, unspecified",0.0601255999999999
"33131B - Aluminum product manufacturing from purchased aluminum","Carbon monoxide, Air, unspecified",0.000239086
"331411 - Primary smelting and refining of copper","Carbon monoxide, Air, unspecified",0.000638131
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Carbon monoxide, Air, unspecified",0.0148343
"331420 - Copper rolling, drawing, extruding and alloying","Carbon monoxide, Air, unspecified",0.000895856
"331490 - Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying","Carbon monoxide, Air, unspecified",0.00133089
"331510 - Ferrous metal foundries","Carbon monoxide, Air, unspecified",0.00206397
"331520 - Nonferrous metal foundries","Carbon monoxide, Air, unspecified",0.000468082
"332114 - Custom roll forming","Carbon monoxide, Air, unspecified",0.000123304
"33211A - All other forging, stamping, and sintering","Carbon monoxide, Air, unspecified",0.000299193
"33211B - Crown and closure manufacturing and metal stamping","Carbon monoxide, Air, unspecified",8.15976999999999e-05
"33221A - Cutlery, utensil, pot, and pan manufacturing","Carbon monoxide, Air, unspecified",8.43619e-05
"33221B - Handtool manufacturing","Carbon monoxide, Air, unspecified",8.12204e-05
"332310 - Plate work and fabricated structural product manufacturing","Carbon monoxide, Air, unspecified",0.000171652
"332320 - Ornamental and architectural metal products manufacturing","Carbon monoxide, Air, unspecified",0.000112577
"332410 - Power boiler and heat exchanger manufacturing","Carbon monoxide, Air, unspecified",0.00666408
"332420 - Metal tank (heavy gauge) manufacturing","Carbon monoxide, Air, unspecified",0.000389437
"332430 - Metal can, box, and other metal container (light gauge) manufacturing","Carbon monoxide, Air, unspecified",0.000183612
"332500 - Hardware manufacturing","Carbon monoxide, Air, unspecified",3.58944e-05
"332600 - Spring and wire product manufacturing","Carbon monoxide, Air, unspecified",0.000313533
"332710 - Machine shops","Carbon monoxide, Air, unspecified",0.000658225
"332720 - Turned product and screw, nut, and bolt manufacturing","Carbon monoxide, Air, unspecified",0.000124722
"332800 - Coating, engraving, heat treating and allied activities","Carbon monoxide, Air, unspecified",0.00102045
"332913 - Plumbing fixture fitting and trim manufacturing","Carbon monoxide, Air, unspecified",0.000182583
"33291A - Valve and fittings other than plumbing","Carbon monoxide, Air, unspecified",7.26909e-05
"332991 - Ball and roller bearing manufacturing","Carbon monoxide, Air, unspecified",0.000189763
"332996 - Fabricated pipe and pipe fitting manufacturing","Carbon monoxide, Air, unspecified",0.000124085
"33299A - Ammunition manufacturing","Carbon monoxide, Air, unspecified",0.000189161
"33299B - Arms, ordnance, and accessories manufacturing","Carbon monoxide, Air, unspecified",0.000202332
"33299C - Other fabricated metal manufacturing","Carbon monoxide, Air, unspecified",0.00124526
"333111 - Farm machinery and equipment manufacturing","Carbon monoxide, Air, unspecified",0.000508389
"333112 - Lawn and garden equipment manufacturing","Carbon monoxide, Air, unspecified",0.000175606
"333120 - Construction machinery manufacturing","Carbon monoxide, Air, unspecified",0.000371287
"333130 - Mining and oil and gas field machinery manufacturing","Carbon monoxide, Air, unspecified",0.00286476
"333220 - Plastics and rubber industry machinery manufacturing","Carbon monoxide, Air, unspecified",0.000699531
"333295 - Semiconductor machinery manufacturing","Carbon monoxide, Air, unspecified",0.000206623
"33329A - Other industrial machinery manufacturing","Carbon monoxide, Air, unspecified",0.000485928
"333314 - Optical instrument and lens manufacturing","Carbon monoxide, Air, unspecified",6.30841e-05
"333315 - Photographic and photocopying equipment manufacturing","Carbon monoxide, Air, unspecified",0.00016368
"333319 - Other commercial and service industry machinery manufacturing","Carbon monoxide, Air, unspecified",0.000472433
"33331A - Vending, commercial, industrial, and office machinery manufacturing","Carbon monoxide, Air, unspecified",0.000302573
"333414 - Heating equipment (except warm air furnaces) manufacturing","Carbon monoxide, Air, unspecified",0.00184526
"333415 - Air conditioning, refrigeration, and warm air heating equipment manufacturing","Carbon monoxide, Air, unspecified",0.00354387
"33341A - Air purification and ventilation equipment manufacturing","Carbon monoxide, Air, unspecified",0.00203723
"333511 - Industrial mold manufacturing","Carbon monoxide, Air, unspecified",1.09349e-05
"333514 - Special tool, die, jig, and fixture manufacturing","Carbon monoxide, Air, unspecified",1.7692e-05
"333515 - Cutting tool and machine tool accessory manufacturing","Carbon monoxide, Air, unspecified",1.28089e-05
"33351A - Metal cutting and forming machine tool manufacturing","Carbon monoxide, Air, unspecified",6.69635e-05
"33351B - Rolling mill and other metalworking machinery manufacturing","Carbon monoxide, Air, unspecified",3.88282e-05
"333611 - Turbine and turbine generator set units manufacturing","Carbon monoxide, Air, unspecified",0.000377245
"333612 - Speed changer, industrial high-speed drive, and gear manufacturing","Carbon monoxide, Air, unspecified",3.58107e-05
"333613 - Mechanical power transmission equipment manufacturing","Carbon monoxide, Air, unspecified",0.000198629
"333618 - Other engine equipment manufacturing","Carbon monoxide, Air, unspecified",0.000492502999999999
"333911 - Pump and pumping equipment manufacturing","Carbon monoxide, Air, unspecified",8.78489e-05
"333912 - Air and gas compressor manufacturing","Carbon monoxide, Air, unspecified",7.23221999999999e-05
"333920 - Material handling equipment manufacturing","Carbon monoxide, Air, unspecified",0.0142377
"333991 - Power-driven handtool manufacturing","Carbon monoxide, Air, unspecified",0.000119806
"333993 - Packaging machinery manufacturing","Carbon monoxide, Air, unspecified",8.73126e-05
"333994 - Industrial process furnace and oven manufacturing","Carbon monoxide, Air, unspecified",3.86659e-05
"33399A - Other general purpose machinery manufacturing","Carbon monoxide, Air, unspecified",0.000284113
"33399B - Fluid power process machinery","Carbon monoxide, Air, unspecified",0.000152263
"334111 - Electronic computer manufacturing","Carbon monoxide, Air, unspecified",7.03397999999999e-06
"334112 - Computer storage device manufacturing","Carbon monoxide, Air, unspecified",6.44805e-05
"33411A - Computer terminals and other computer peripheral equipment manufacturing","Carbon monoxide, Air, unspecified",3.96779e-05
"334210 - Telephone apparatus manufacturing","Carbon monoxide, Air, unspecified",5.11479e-06
"334220 - Broadcast and wireless communications equipment","Carbon monoxide, Air, unspecified",7.05521e-06
"334290 - Other communications equipment manufacturing","Carbon monoxide, Air, unspecified",5.61826e-05
"334300 - Audio and video equipment manufacturing","Carbon monoxide, Air, unspecified",0.000111639
"334411 - Electron tube manufacturing","Carbon monoxide, Air, unspecified",0.000237919
"334412 - Bare printed circuit board manufacturing","Carbon monoxide, Air, unspecified",2.9402e-05
"334413 - Semiconductor and related device manufacturing","Carbon monoxide, Air, unspecified",9.11227e-06
"334417 - Electronic connector manufacturing","Carbon monoxide, Air, unspecified",3.58621e-05
"334418 - Printed circuit assembly (electronic assembly) manufacturing","Carbon monoxide, Air, unspecified",4.17136999999999e-06
"334419 - Other electronic component manufacturing","Carbon monoxide, Air, unspecified",2.20729e-05
"33441A - Electronic capacitor, resistor, coil, transformer, and other inductor manufacturing","Carbon monoxide, Air, unspecified",1.20523e-05
"334510 - Electromedical and electrotherapeutic apparatus manufacturing","Carbon monoxide, Air, unspecified",2.0866e-06
"334511 - Search, detection, and navigation instruments manufacturing","Carbon monoxide, Air, unspecified",9.4873e-06
"334512 - Automatic environmental control manufacturing","Carbon monoxide, Air, unspecified",0.000194388
"334513 - Industrial process variable instruments manufacturing","Carbon monoxide, Air, unspecified",1.2215e-05
"334514 - Totalizing fluid meters and counting devices manufacturing","Carbon monoxide, Air, unspecified",2.64868e-05
"334515 - Electricity and signal testing instruments manufacturing","Carbon monoxide, Air, unspecified",1.47495e-05
"334516 - Analytical laboratory instrument manufacturing","Carbon monoxide, Air, unspecified",1.70348e-05
"334517 - Irradiation apparatus manufacturing","Carbon monoxide, Air, unspecified",1.58306e-05
"33451A - Watch, clock, and other measuring and controlling device manufacturing","Carbon monoxide, Air, unspecified",4.8262e-05
"334613 - Magnetic and optical recording media manufacturing","Carbon monoxide, Air, unspecified",0.000215851
"33461A - Software, audio, and video media reproducing","Carbon monoxide, Air, unspecified",0.000275421
"335110 - Electric lamp bulb and part manufacturing","Carbon monoxide, Air, unspecified",0.000241919
"335120 - Lighting fixture manufacturing","Carbon monoxide, Air, unspecified",0.000303771
"335210 - Small electrical appliance manufacturing","Carbon monoxide, Air, unspecified",0.000237329
"335221 - Household cooking appliance manufacturing","Carbon monoxide, Air, unspecified",0.000262399
"335222 - Household refrigerator and home freezer manufacturing","Carbon monoxide, Air, unspecified",0.000441619
"335224 - Household laundry equipment manufacturing","Carbon monoxide, Air, unspecified",5.37015e-05
"335228 - Other major household appliance manufacturing","Carbon monoxide, Air, unspecified",0.000186705
"335311 - Power, distribution, and specialty transformer manufacturing","Carbon monoxide, Air, unspecified",9.55133e-05
"335312 - Motor and generator manufacturing","Carbon monoxide, Air, unspecified",0.000182745
"335313 - Switchgear and switchboard apparatus manufacturing","Carbon monoxide, Air, unspecified",4.06974e-05
"335314 - Relay and industrial control manufacturing","Carbon monoxide, Air, unspecified",8.67674e-05
"335911 - Storage battery manufacturing","Carbon monoxide, Air, unspecified",6.73931e-05
"335912 - Primary battery manufacturing","Carbon monoxide, Air, unspecified",0.000163889
"335920 - Communication and energy wire and cable manufacturing","Carbon monoxide, Air, unspecified",9.8662e-05
"335930 - Wiring device manufacturing","Carbon monoxide, Air, unspecified",0.000216187
"335991 - Carbon and graphite product manufacturing","Carbon monoxide, Air, unspecified",0.0038978
"335999 - All other miscellaneous electrical equipment and component manufacturing","Carbon monoxide, Air, unspecified",0.000181006
"336111 - Automobile manufacturing","Carbon monoxide, Air, unspecified",4.22928e-05
"336112 - Light truck and utility vehicle manufacturing","Carbon monoxide, Air, unspecified",2.19626e-05
"336120 - Heavy duty truck manufacturing","Carbon monoxide, Air, unspecified",0.000236914
"336211 - Motor vehicle body manufacturing","Carbon monoxide, Air, unspecified",0.000445895
"336212 - Truck trailer manufacturing","Carbon monoxide, Air, unspecified",0.00016567
"336213 - Motor home manufacturing","Carbon monoxide, Air, unspecified",0.00021623
"336214 - Travel trailer and camper manufacturing","Carbon monoxide, Air, unspecified",0.000174499
"336300 - Motor vehicle parts manufacturing","Carbon monoxide, Air, unspecified",0.000133843
"336411 - Aircraft manufacturing","Carbon monoxide, Air, unspecified",5.62053e-06
"336412 - Aircraft engine and engine parts manufacturing","Carbon monoxide, Air, unspecified",0.000116487
"336413 - Other aircraft parts and auxiliary equipment manufacturing","Carbon monoxide, Air, unspecified",9.04054999999999e-06
"336414 - Guided missile and space vehicle manufacturing","Carbon monoxide, Air, unspecified",6.46374e-06
"33641A - Propulsion units and parts for space vehicle and guided missiles","Carbon monoxide, Air, unspecified",3.56005e-05
"336500 - Railroad rolling stock manufacturing","Carbon monoxide, Air, unspecified",5.83509e-05
"336611 - Ship building and repairing","Carbon monoxide, Air, unspecified",0.000100883
"336612 - Boat building","Carbon monoxide, Air, unspecified",7.44470999999999e-05
"336991 - Motorcycle, bicycle, and parts manufacturing","Carbon monoxide, Air, unspecified",0.000105456
"336992 - Military armored vehicle, tank, and tank component manufacturing","Carbon monoxide, Air, unspecified",4.30347e-05
"336999 - All other transportation equipment manufacturing","Carbon monoxide, Air, unspecified",0.000109242
"337110 - Wood kitchen cabinet and countertop manufacturing","Carbon monoxide, Air, unspecified",0.000151142
"337121 - Upholstered household furniture manufacturing","Carbon monoxide, Air, unspecified",9.35424e-05
"337122 - Nonupholstered wood household furniture manufacturing","Carbon monoxide, Air, unspecified",0.000263777
"337127 - Institutional furniture manufacturing","Carbon monoxide, Air, unspecified",0.000365424
"33712A - Metal and other household furniture (except wood) manufacturing","Carbon monoxide, Air, unspecified",0.000867189
"337212 - Office furniture and custom architectural woodwork and millwork manufacturing","Carbon monoxide, Air, unspecified",0.000147346
"337215 - Showcase, partition, shelving, and locker manufacturing","Carbon monoxide, Air, unspecified",0.000248452
"33721A - Wood television, radio, and sewing machine cabinet manufacturing","Carbon monoxide, Air, unspecified",0.00149167
"337910 - Mattress manufacturing","Carbon monoxide, Air, unspecified",9.115e-05
"337920 - Blind and shade manufacturing","Carbon monoxide, Air, unspecified",0.000119757
"339111 - Laboratory apparatus and furniture manufacturing","Carbon monoxide, Air, unspecified",8.62731999999999e-05
"339112 - Surgical and medical instrument manufacturing","Carbon monoxide, Air, unspecified",2.09628e-05
"339113 - Surgical appliance and supplies manufacturing","Carbon monoxide, Air, unspecified",1.78933e-05
"339114 - Dental equipment and supplies manufacturing","Carbon monoxide, Air, unspecified",0.000137301
"339115 - Ophthalmic goods manufacturing","Carbon monoxide, Air, unspecified",6.65867999999999e-05
"339116 - Dental laboratories","Carbon monoxide, Air, unspecified",3.65674e-07
"339910 - Jewelry and silverware manufacturing","Carbon monoxide, Air, unspecified",0.000114369
"339920 - Sporting and athletic goods manufacturing","Carbon monoxide, Air, unspecified",2.95764e-05
"339930 - Doll, toy, and game manufacturing","Carbon monoxide, Air, unspecified",0.000162902
"339940 - Office supplies (except paper) manufacturing","Carbon monoxide, Air, unspecified",0.000376646
"339950 - Sign manufacturing","Carbon monoxide, Air, unspecified",3.20312e-05
"339991 - Gasket, packing, and sealing device manufacturing","Carbon monoxide, Air, unspecified",5.86925999999999e-05
"339992 - Musical instrument manufacturing","Carbon monoxide, Air, unspecified",0.000164669
"339994 - Broom, brush, and mop manufacturing","Carbon monoxide, Air, unspecified",5.52747e-05
"33999A - All other miscellaneous manufacturing","Carbon monoxide, Air, unspecified",9.20152e-05
"420000 - Wholesale trade","Carbon monoxide, Air, unspecified",0.000114606
