"1111A0 - Oilseed farming","7ae371ac-8532-11e0-9d78-0800200c9a66",0.0104104
"1111A0 - Oilseed farming","c1b91234-6f24-417b-8309-46111d09c457",0.00686978
"1111A0 - Oilseed farming","08a91e70-3ddc-11dd-91be-0050c2490048",0.0286138
"1111A0 - Oilseed farming","21e46cb8-6233-4c99-bac3-c41d2ab99498",0.00538492
"1111A0 - Oilseed farming","e3569b8d-34ca-4712-93b5-b0d81f955663",0.00163655
"1111A0 - Oilseed farming","7ae3bfc4-8532-11e0-9d78-0800200c9a66",0.00138267
"1111A0 - Oilseed farming","349b29d1-3e58-4c66-98b9-9d1a076efd2e",0.3325235
"1111A0 - Oilseed farming","0795345f-c7ae-410c-ad25-1845784c75f5",0.00404506
"1111A0 - Oilseed farming","20185046-64bb-4c09-a8e7-e8a9e144ca98",0.00002047856
"1111A0 - Oilseed farming","bea8ee06-61e8-4770-abce-6ed950985dfe",0.26182538864
"1111A0 - Oilseed farming","8864b4ad-7348-469e-b2d3-48610ffd4fca",261.82538864
"1111A0 - Oilseed farming","ad82834d-6175-3ff4-baa1-97b623b5c2da",15.602
"1111A0 - Oilseed farming","cd08eddd-d946-40cf-b0b5-87f6dbd7eb21",0.0000028077205
"1111A0 - Oilseed farming","3c054a6e-2f9c-4e5e-9231-c61bc85a250a",0.00000045168691
"1111A0 - Oilseed farming","736923cd-6eb7-4896-98f8-46951d56da97",0.000042734796
"1111A0 - Oilseed farming","dd7748c9-be28-4c89-b8b1-ed5ac14599a2",0.00000016843228
"1111A0 - Oilseed farming","0d421883-2e26-4d93-b2dd-80060acbb3c1",0.0000037880121
"1111A0 - Oilseed farming","171aebab-b5e0-493f-8776-43e1a694666f",0.000011186414
"1111A0 - Oilseed farming","e170546d-a672-4840-bd7a-1c7f8b627286",0.0000086913933
"1111A0 - Oilseed farming","5da998ca-223d-47bb-a516-2ee8c9bf6f2c",0.00000030717842
"1111A0 - Oilseed farming","82688564-c9d5-43ab-876e-1eb16fd97130",0.000002704685
"1111A0 - Oilseed farming","873d28d3-e53b-46a6-aaa0-63b923f0a56c",0.0000048636584
"1111A0 - Oilseed farming","dd786e61-d387-4dc4-8314-2a5f958e7168",0.00000026216118
"1111A0 - Oilseed farming","28f19625-5e6a-4902-8c18-4b519db19d86",0.00000040527324
"1111A0 - Oilseed farming","0e634ca8-0dc9-4b2b-b54d-a7ca4a81c4bb",0.0000024781418
"1111A0 - Oilseed farming","3850d44e-8919-47bc-9c0a-51ccc4ec9d9f",0.000082266581
"1111A0 - Oilseed farming","3bf44c34-e91e-449a-878c-9a6e8220cb63",0.0000025598202
"1111A0 - Oilseed farming","d5ccc740-ff7a-4db4-b7ff-56527c43438e",0.0000001989813
"1111A0 - Oilseed farming","91b452dc-ddbd-40a4-9281-33303109495e",0.000057305879
"1111A0 - Oilseed farming","6e04298c-8537-4c74-89d2-5436db9bdb34",0.0000023583336
"1111A0 - Oilseed farming","e24da787-41ae-4aa3-b13b-36862b5fd10e",0.00000023888742
"1111A0 - Oilseed farming","d4049741-cef2-4edd-a3af-9728b9e3a568",5.11964039999999E-07
"1111A0 - Oilseed farming","b918120c-5dd9-4a28-86ee-9b05a42bdd01",0.00000025598202
"1111A0 - Oilseed farming","59177170-590b-4d94-833a-e23d899f422e",0.0000028439696
"1111A0 - Oilseed farming","2fc0e166-80a2-4cec-b9ab-463786f61a70",0.00000018397368
"1111A0 - Oilseed farming","f681eb3c-854a-4f78-bcfe-76dfbcf9df3c",0.00000015407159
"1111A0 - Oilseed farming","a40f1ce3-e72f-48fa-8bba-174a1d4bf922",0.00000012093465
"1111A0 - Oilseed farming","44b7826f-6f4c-44f3-81eb-ad3426073fae",0.000000011948299
"1111A0 - Oilseed farming","e5492922-eaf5-4409-aa49-7f2a35cd0336",0.00000030019485
"1111A0 - Oilseed farming","eba37fcd-abf7-427a-9856-6ce62cfc820a",9.21535269999999E-07
"1111A0 - Oilseed farming","d353c791-51ed-4f9e-b7c4-bca33148a9de",0.0000012902865
"1111A0 - Oilseed farming","21e53c45-b177-4b83-8b60-ec68ffb51616",7.67946059999999E-08
